fromNode,toNode,weight
CCR5,RASAL3,0.73155505
CCR5,SAMHD1,0.786089941
CCR5,SASH3,0.834243251
CCR5,SCIMP,0.807529526
CCR5,SH2B3,0.71920897
CCR5,SH2D1A,0.749805891
CCR5,SIRPG,0.780128004
CCR5,SLA2,0.777160644
CCR5,SLAMF1,0.777346973
CCR5,SLAMF6,0.702046765
CCR5,SLAMF8,0.82093462
CCR5,STK10,0.720593328
CCR5,TESPA1,0.705771811
CCR5,THEMIS,0.766510301
CCR5,TIGIT,0.761285731
CCR5,TLR7,0.752638233
CCR5,TLR8,0.743216975
CCR5,TNFSF13B,0.801016502
CCR5,TRAT1,0.745312981
CCR5,UBASH3A,0.794607585
CCR5,WAS,0.813278951
CCR6,FCMR,0.716421498
CCR6,IKZF1,0.706390485
CCR7,CD247,0.724853082
CCR7,CD28,0.709834428
CCR7,CD3E,0.76723883
CCR7,CD5,0.722838899
CCR7,CD6,0.748816763
CCR7,CNR2,0.742123423
CCR7,CORO1A,0.712190587
CCR7,CXCR5,0.758649552
CCR7,FCMR,0.794379846
CCR7,FCRL3,0.76399529
CCR7,FLT3,0.735655001
CCR7,GPR18,0.732888436
CCR7,ICOS,0.708927793
CCR7,IKZF1,0.778171807
CCR7,IL16,0.731627714
CCR7,IRF8,0.711423078
CCR7,ITK,0.762294053
CCR7,LTA,0.722458772
CCR7,NCR3,0.723102569
CCR7,NLRC3,0.709070563
CCR7,RASAL3,0.737584468
CCR7,SLAMF1,0.734813179
CCR7,SLAMF6,0.748143906
CCR7,STAP1,0.704058711
CCR7,TESPA1,0.818948337
CCR7,TIGIT,0.727258558
CCR7,TRAT1,0.726796976
CCR7,TRAV9-2,0.713324243
CCR7,TRBC1,0.749012141
CCR7,TRBV20-1,0.740549936
CCR7,TRBV5-1,0.746466371
CCR7,ZAP70,0.70187736
CCR8,CD28,0.735256591
CCR8,FOXP3,0.861610922
CCR8,ICOS,0.781014255
CCR8,PTPRC,0.712336975
CCR8,TIGIT,0.724038614
CD14,CD300A,0.769817919
CD14,CD33,0.748037144
CD14,CD4,0.747899605
CD14,CD86,0.839874557
CD14,CSF1R,0.829734882
CD14,CYBB,0.732875866
CD14,FCER1G,0.830028772
CD14,FCGR1A,0.797686676
CD14,FCGR2A,0.744704575
CD14,FCGR2B,0.753213303
CD14,FCGR3A,0.809780429
CD14,FPR3,0.742471575
CD14,HAVCR2,0.798981703
CD14,LAIR1,0.791340592
CD14,LAPTM5,0.837334918
CD14,LCP2,0.719354732
CD14,LILRB1,0.731619864
CD14,LILRB2,0.772353931
CD14,MAFB,0.771701512
CD14,MARCHF1,0.706077231
CD14,PIK3AP1,0.711034035
CD14,PLEK,0.722769022
CD14,PTPRO,0.702714766
CD14,SIRPA,0.709100248
CD14,SLAMF8,0.75913071
CD14,SPI1,0.728571897
CD14,TYROBP,0.709198403
CD14,VSIG4,0.797798014
CD180,CD28,0.727047943
CD180,CD4,0.754135181
CD180,CD84,0.777401429
CD180,DOCK2,0.74252885
CD180,EVI2B,0.791676795
CD180,GPR65,0.707257253
CD180,IKZF1,0.764081983
CD180,IL16,0.736190382
CD180,IRF8,0.726913903
CD180,ITGB7,0.705344956
CD180,LAIR1,0.72401762
CD180,LAPTM5,0.739915212
CD180,MARCHF1,0.739709546
CD180,MPEG1,0.760752571
CD180,NCKAP1L,0.78512481
CD180,PIK3AP1,0.708469028
CD180,PIK3CG,0.77026944
CD180,PLEK,0.70421836
CD180,PTPRC,0.758819742
CD180,SASH3,0.79694702
CD180,TLR4,0.702262061
CD180,TLR7,0.732630166
CD180,WAS,0.726083324
CD19,CD22,0.862043831
CD19,CD27,0.73085764
CD19,CD79A,0.779996872
CD19,CD79B,0.888273206
CD19,CNR2,0.897537464
CD19,CXCR5,0.851137699
CD19,FCMR,0.775827398
CD19,FCRL1,0.895842565
CD19,FCRL3,0.844160431
CD19,FCRL4,0.780582939
CD19,MS4A1,0.950134294
CD19,NCR3,0.79089913
CD19,STAP1,0.835967501
CD19,TBC1D10C,0.704667923
CD19,TNFRSF13B,0.897171327
CD19,TNFRSF13C,0.896661851
CD19,VPREB3,0.856301312
CD1A,CD1C,0.832890312
CD1A,CD1E,0.904074581
CD1A,FCER1A,0.910002394
CD1B,CD1C,0.783505997
CD1B,CD1E,0.810445191
CD1C,CD1E,0.917913514
CD1C,FCER1A,0.868066278
CD1E,FCER1A,0.860232184
CD2,CD226,0.790938399
CD2,CD247,0.908101936
CD2,CD3D,0.860203061
CD2,CD3E,0.932817243
CD2,CD3G,0.881332674
CD2,CD40LG,0.702794869
CD2,CD5,0.730509405
CD2,CD6,0.853146063
CD2,CD8A,0.759067067
CD2,CORO1A,0.786177156
CD2,CRTAM,0.746429929
CD2,CXCR6,0.855249299
CD2,EOMES,0.796163151
CD2,EVI2B,0.727950299
CD2,FASLG,0.773749768
CD2,FOXP3,0.714193938
CD2,GPR174,0.859919631
CD2,GPR18,0.84546435
CD2,GPR65,0.709541734
CD2,GZMA,0.709932735
CD2,ICOS,0.860912422
CD2,IKZF1,0.779935444
CD2,IKZF3,0.716045805
CD2,IL12RB1,0.7835405
CD2,IL21R,0.768668992
CD2,IL2RB,0.812593168
CD2,IL9R,0.706352326
CD2,IRF8,0.722061326
CD2,ITGAL,0.806883625
CD2,ITK,0.775056028
CD2,LCK,0.742898998
CD2,LCP2,0.751501592
CD2,LTA,0.84622674
CD2,NKG7,0.714596556
CD2,NLRC3,0.792128167
CD2,PLEK,0.710137416
CD2,PSTPIP1,0.787692033
CD2,PTPRC,0.787505433
CD2,PYHIN1,0.864852393
CD2,RASAL3,0.7941116
CD2,SASH3,0.81116635
CD2,SH2D1A,0.885410819
CD2,SIRPG,0.89544445
CD2,SIT1,0.809569109
CD2,SLA2,0.826189197
CD2,SLAMF1,0.858971045
CD2,SLAMF6,0.756878114
CD2,TBC1D10C,0.793447147
CD2,TESPA1,0.79250608
CD2,THEMIS,0.874837845
CD2,TIGIT,0.841216268
CD2,TNFSF13B,0.713710581
CD2,TRAT1,0.869858817
CD2,TRAV12-2,0.729185076
CD2,TRAV16,0.703987091
CD2,TRAV17,0.705058676
CD2,TRAV26-1,0.71310926
CD2,TRAV29DV5,0.788119402
CD2,TRAV4,0.810779228
CD2,TRAV5,0.713438785
CD2,TRAV8-2,0.809655641
CD2,TRAV8-3,0.750213185
CD2,TRAV8-4,0.759312979
CD2,TRAV8-6,0.753828148
CD2,TRAV9-2,0.75865858
CD2,TRBC1,0.909280601
CD2,TRBC2,0.884369468
CD2,TRBD1,0.720133808
CD2,TRBV18,0.742826287
CD2,TRBV2,0.780343866
CD2,TRBV20-1,0.794194935
CD2,TRBV5-1,0.807958476
CD2,TRBV6-5,0.717242905
CD2,TRBV7-9,0.755336424
CD2,TRBV9,0.728051685
CD2,UBASH3A,0.885635765
CD2,WAS,0.730192706
CD2,ZAP70,0.773354415
CD200R1,CD4,0.735044332
CD200R1,CD86,0.701322752
CD200R1,CLEC10A,0.747796616
CD200R1,CLECL1,0.711533424
CD200R1,CRTAM,0.701069597
CD200R1,DOCK2,0.702563739
CD200R1,EVI2B,0.724679394
CD200R1,GPR65,0.739448193
CD200R1,IL16,0.719815096
CD200R1,LCP2,0.740724184
CD200R1,MARCHF1,0.767077467
CD200R1,MNDA,0.724947241
CD200R1,MPEG1,0.706886818
CD200R1,NCKAP1L,0.724220637
CD200R1,P2RY12,0.795404132
CD200R1,PIK3CG,0.753955861
CD200R1,PLEK,0.747972508
CD200R1,PTPRC,0.777177212
CD200R1,SASH3,0.745887062
CD200R1,SH2D1A,0.720798163
CD200R1,TESPA1,0.706320623
CD200R1,THEMIS,0.717494436
CD200R1,TRAT1,0.705074838
CD209,CR1,0.701192496
CD209,IL2RA,0.766219278
CD209,TRBV10-1,0.726544363
CD209,TRBV13,0.751149439
CD209,TRBV25-1,0.731924102
CD22,CD79B,0.78902459
CD22,CNR2,0.865537602
CD22,CXCR5,0.808389311
CD22,FCER2,0.725740529
CD22,FCMR,0.803441654
CD22,FCRL1,0.841147695
CD22,FCRL3,0.799243909
CD22,IL16,0.714651571
CD22,MS4A1,0.880653025
CD22,NCR3,0.749677419
CD22,STAP1,0.787467038
CD22,TNFRSF13B,0.817233829
CD22,TNFRSF13C,0.808177492
CD22,VPREB3,0.755064816
CD226,CD247,0.782721921
CD226,CD3E,0.778892535
CD226,CD3G,0.790892777
CD226,CD6,0.728376928
CD226,CD84,0.759897206
CD226,CMKLR1,0.731873083
CD226,CRTAM,0.726980134
CD226,CSF2RB,0.75898012
CD226,CXCR6,0.747845345
CD226,CYBB,0.705867958
CD226,DOCK2,0.77160194
CD226,EOMES,0.726175802
CD226,EVI2B,0.753650906
CD226,FYB1,0.736087293
CD226,GPR174,0.811432881
CD226,GPR18,0.702125244
CD226,GPR65,0.773962321
CD226,ICOS,0.776615418
CD226,IKZF1,0.820052857
CD226,IL12RB1,0.755756559
CD226,IL16,0.72795237
CD226,IL2RB,0.741939233
CD226,IRF8,0.749298375
CD226,ITGAL,0.774533929
CD226,ITGB7,0.732809148
CD226,ITK,0.790893457
CD226,LCP2,0.807976518
CD226,LILRB1,0.776856419
CD226,LPXN,0.707084839
CD226,MARCHF1,0.748141027
CD226,MPEG1,0.704399831
CD226,NCKAP1L,0.768259453
CD226,NLRC3,0.773157454
CD226,PIK3CG,0.74967358
CD226,PLEK,0.787907163
CD226,PTPRC,0.8670596
CD226,PYHIN1,0.791880451
CD226,RASAL3,0.700556486
CD226,SASH3,0.783282273
CD226,SCIMP,0.73896533
CD226,SH2D1A,0.773346032
CD226,SIRPG,0.746050657
CD226,SLA2,0.733026239
CD226,SLAMF1,0.797282423
CD226,SLAMF6,0.734547199
CD226,SLAMF8,0.70033861
CD226,TESPA1,0.730901204
CD226,THEMIS,0.812842888
CD226,TIGIT,0.784467496
CD226,TNFSF13B,0.760011878
CD226,TRAT1,0.786397174
CD226,TRAV8-2,0.701546002
CD226,TRBV20-1,0.702559112
CD226,UBASH3A,0.76628632
CD226,WAS,0.73861921
CD244,CRTAM,0.704273501
CD247,CD3D,0.799139591
CD247,CD3E,0.936718183
CD247,CD3G,0.833279573
CD247,CD5,0.737051742
CD247,CD6,0.868528394
CD247,CD8A,0.731655589
CD247,CORO1A,0.800988645
CD247,CRTAM,0.74183183
CD247,CXCR6,0.806922309
CD247,DOCK2,0.71038841
CD247,EOMES,0.80543711
CD247,EVI2B,0.71949808
CD247,FASLG,0.734948673
CD247,GFI1,0.721731834
CD247,GPR174,0.881900505
CD247,GPR18,0.824299859
CD247,GZMA,0.732880173
CD247,ICOS,0.808094133
CD247,IKZF1,0.809781287
CD247,IKZF3,0.730922085
CD247,IL12RB1,0.795727801
CD247,IL16,0.736926721
CD247,IL18RAP,0.743693036
CD247,IL21R,0.734013126
CD247,IL2RB,0.848536436
CD247,IL9R,0.711076475
CD247,IRF8,0.763856213
CD247,ITGAL,0.846981656
CD247,ITK,0.837629342
CD247,JAK3,0.739190781
CD247,LCK,0.759962238
CD247,LCP2,0.71477527
CD247,LTA,0.796073039
CD247,NCR3,0.757185642
CD247,NKG7,0.75205227
CD247,NLRC3,0.866452028
CD247,PSTPIP1,0.834555176
CD247,PTPRC,0.796520205
CD247,PYHIN1,0.897736651
CD247,RASAL3,0.868320084
CD247,RUNX3,0.709247655
CD247,SASH3,0.820053624
CD247,SH2D1A,0.863376885
CD247,SIRPG,0.887731676
CD247,SIT1,0.75619317
CD247,SLA2,0.840289416
CD247,SLAMF1,0.859759277
CD247,SLAMF6,0.817526475
CD247,TBC1D10C,0.850294677
CD247,TESPA1,0.787891497
CD247,THEMIS,0.829440983
CD247,TIGIT,0.877043108
CD247,TRAT1,0.846256317
CD247,TRAV29DV5,0.716139649
CD247,TRAV4,0.771094825
CD247,TRAV8-2,0.789372262
CD247,TRAV8-3,0.76626635
CD247,TRAV8-4,0.763303865
CD247,TRAV8-6,0.724988625
CD247,TRAV9-2,0.717982541
CD247,TRBC1,0.898351989
CD247,TRBC2,0.870301857
CD247,TRBJ1-3,0.705008405
CD247,TRBJ1-5,0.736063733
CD247,TRBJ1-6,0.746285711
CD247,TRBJ2-7,0.715004309
CD247,TRBV18,0.746084486
CD247,TRBV2,0.736571597
CD247,TRBV20-1,0.766554699
CD247,TRBV3-1,0.709509599
CD247,TRBV5-1,0.785232697
CD247,TRBV6-5,0.730851551
CD247,TRBV7-9,0.704598234
CD247,UBASH3A,0.899894855
CD247,WAS,0.769326467
CD247,ZAP70,0.861902731
CD27,CD3E,0.734446798
CD27,CD79A,0.839698042
CD27,CD79B,0.783275637
CD27,CLECL1,0.702200746
CD27,CXCR5,0.747444819
CD27,FCMR,0.72556361
CD27,GPR18,0.711476648
CD27,IKZF1,0.73177926
CD27,IL16,0.761941353
CD27,LAX1,0.791509935
CD27,LY9,0.776196089
CD27,NCR3,0.739887609
CD27,SLAMF1,0.771878623
CD27,SLAMF6,0.788588591
CD27,STAP1,0.722085728
CD27,TNFRSF13B,0.763696532
CD27,TNFRSF17,0.731467011
CD27,TRBV20-1,0.716522972
CD27,VPREB3,0.715623427
CD28,CD4,0.744043283
CD28,CD84,0.708531308
CD28,DOCK2,0.744567036
CD28,EVI2B,0.791514309
CD28,FLT3,0.711346353
CD28,GPR174,0.708065707
CD28,ICOS,0.730491769
CD28,IKZF1,0.81483775
CD28,IL16,0.756894836
CD28,IL7R,0.70158183
CD28,IRF8,0.757575953
CD28,ITGAL,0.720487319
CD28,ITK,0.76020728
CD28,MARCHF1,0.703747296
CD28,NCKAP1L,0.738523204
CD28,PIK3CG,0.787044618
CD28,PTPRC,0.813334972
CD28,SASH3,0.776141121
CD28,SH2D1A,0.723493178
CD28,SLAMF1,0.750560846
CD28,SLAMF6,0.729305401
CD28,TESPA1,0.775047457
CD28,TIGIT,0.705555108
CD28,TRAT1,0.742623859
CD28,TRAV26-1,0.709631671
CD28,TRAV8-4,0.716705471
CD28,TRAV9-2,0.713250728
CD28,TRBV20-1,0.737283556
CD28,WAS,0.705586428
CD300A,CD86,0.780277123
CD300A,FCER1G,0.771587414
CD300A,FCGR1A,0.713601046
CD300A,FCGR2B,0.747076249
CD300A,FCGR3A,0.736147367
CD300A,HAVCR2,0.795425573
CD300A,LAIR1,0.714031505
CD300A,LAPTM5,0.803318647
CD300A,PTPRO,0.717469982
CD300A,TYROBP,0.703390175
CD300A,VSIG4,0.700073036
CD300C,CD33,0.859034804
CD300C,CD4,0.745882258
CD300C,CD84,0.701750707
CD300C,CD86,0.761207919
CD300C,CYBB,0.759124144
CD300C,FCER1G,0.802653318
CD300C,FCGR3A,0.719422833
CD300C,FGR,0.762251478
CD300C,FPR1,0.703195704
CD300C,FPR3,0.741392868
CD300C,HAVCR2,0.803296514
CD300C,ITGAM,0.777567546
CD300C,JAML,0.703438736
CD300C,LAIR1,0.825765719
CD300C,LAPTM5,0.797855317
CD300C,LILRA6,0.757171296
CD300C,LILRB2,0.705172305
CD300C,LILRB3,0.785795838
CD300C,LPXN,0.700488555
CD300C,MARCO,0.783362906
CD300C,MNDA,0.79514442
CD300C,MPEG1,0.717010487
CD300C,MRC1,0.805447325
CD300C,NCF2,0.77984648
CD300C,NCKAP1L,0.77503558
CD300C,NFAM1,0.714422464
CD300C,NLRC4,0.868222172
CD300C,NRROS,0.701590275
CD300C,OSCAR,0.786845629
CD300C,PLEK,0.703137869
CD300C,PTPRO,0.808366428
CD300C,RASGRP4,0.822443021
CD300C,SAMHD1,0.705073069
CD300C,SELPLG,0.73242532
CD300C,SIRPA,0.74666712
CD300C,SIRPB1,0.711217343
CD300C,SPI1,0.814131586
CD300C,TLR4,0.7686297
CD300C,TYROBP,0.740840269
CD300C,VSIG4,0.812676084
CD300E,CD300H,0.771378006
CD300LG,FCN3,0.706134919
CD300LG,FOXF1,0.716999025
CD300LG,RTKN2,0.719664291
CD33,CD4,0.840023029
CD33,CD80,0.733486311
CD33,CD84,0.75928755
CD33,CD86,0.836080946
CD33,CLEC4A,0.718573441
CD33,CSF1R,0.809546405
CD33,CYBB,0.797794738
CD33,DOCK2,0.716386449
CD33,EVI2B,0.74046303
CD33,FCER1G,0.835967985
CD33,FCGR1A,0.732861192
CD33,FCGR2A,0.719286981
CD33,FCGR3A,0.708208331
CD33,FGR,0.761784333
CD33,FPR3,0.733883984
CD33,GAB3,0.701926465
CD33,GPR65,0.759860751
CD33,HAVCR2,0.837231698
CD33,HLA-DMB,0.739152201
CD33,HLA-DRA,0.709455301
CD33,IGSF6,0.800076178
CD33,ITGAM,0.797052421
CD33,ITGB2,0.776237759
CD33,JAML,0.792318283
CD33,LAIR1,0.850767582
CD33,LAPTM5,0.831711276
CD33,LCP2,0.751589925
CD33,LILRB3,0.74273055
CD33,LPXN,0.75628426
CD33,LST1,0.739624116
CD33,LY86,0.790298058
CD33,MARCHF1,0.774235572
CD33,MNDA,0.863838894
CD33,MPEG1,0.720546642
CD33,MRC1,0.782594021
CD33,NCF2,0.779781984
CD33,NCKAP1L,0.824584907
CD33,NFAM1,0.735858586
CD33,NLRC4,0.832430641
CD33,NRROS,0.734893997
CD33,OSCAR,0.771976151
CD33,PIK3AP1,0.721228325
CD33,PLEK,0.773827751
CD33,PTPRO,0.8550675
CD33,RASGRP4,0.816295207
CD33,RNASE6,0.734002088
CD33,SAMHD1,0.725296891
CD33,SASH3,0.70997282
CD33,SCIMP,0.7154673
CD33,SELPLG,0.773580462
CD33,SIRPA,0.742616244
CD33,SLAMF8,0.720956838
CD33,SPI1,0.876812399
CD33,SPN,0.703971088
CD33,TLR4,0.762541909
CD33,TLR8,0.724552806
CD33,TNFAIP8L2,0.831285905
CD33,TYROBP,0.806243006
CD33,VSIG4,0.830191533
CD33,WAS,0.755642994
CD34,PECAM1,0.704106147
CD3D,CD3E,0.826274412
CD3D,CD3G,0.780292817
CD3D,CD48,0.740563057
CD3D,CD8A,0.727398462
CD3D,CORO1A,0.703594699
CD3D,CXCR6,0.750625437
CD3D,GPR174,0.70130841
CD3D,GPR18,0.743214654
CD3D,GZMA,0.751604681
CD3D,ICOS,0.740185404
CD3D,NKG7,0.71108147
CD3D,PYHIN1,0.737851332
CD3D,SH2D1A,0.830073881
CD3D,SIRPG,0.808574368
CD3D,SIT1,0.767255936
CD3D,SLA2,0.728370282
CD3D,SLAMF1,0.701454903
CD3D,THEMIS,0.772241035
CD3D,TIGIT,0.739227841
CD3D,TRAT1,0.764849966
CD3D,TRAV29DV5,0.706482666
CD3D,TRAV4,0.715754734
CD3D,TRBC1,0.831227247
CD3D,TRBC2,0.850854303
CD3D,TRBD1,0.704148422
CD3D,TRBV5-1,0.731791752
CD3D,UBASH3A,0.721981629
CD3E,CD3G,0.893004352
CD3E,CD40LG,0.729558531
CD3E,CD5,0.77188811
CD3E,CD6,0.881497418
CD3E,CD8A,0.772516103
CD3E,CLECL1,0.712457244
CD3E,CORO1A,0.812101559
CD3E,CRTAM,0.756537733
CD3E,CXCR6,0.820428803
CD3E,DOCK2,0.71058103
CD3E,EOMES,0.810118297
CD3E,EVI2B,0.744272256
CD3E,FASLG,0.719060286
CD3E,GPR174,0.876597372
CD3E,GPR18,0.839140115
CD3E,ICOS,0.789204398
CD3E,IKZF1,0.85118606
CD3E,IKZF3,0.76706466
CD3E,IL12RB1,0.774354286
CD3E,IL16,0.749993626
CD3E,IL21R,0.725626628
CD3E,IL2RB,0.820156152
CD3E,IRF8,0.749216735
CD3E,ITGAL,0.83693076
CD3E,ITK,0.864521803
CD3E,JAK3,0.718108502
CD3E,LCK,0.760302678
CD3E,LCP2,0.723348241
CD3E,LTA,0.819206157
CD3E,LY9,0.704268067
CD3E,NCR3,0.788267664
CD3E,NKG7,0.727476082
CD3E,NLRC3,0.826806225
CD3E,PSTPIP1,0.789131282
CD3E,PTPRC,0.809400858
CD3E,PYHIN1,0.905977385
CD3E,RASAL3,0.832672681
CD3E,RUNX3,0.726862992
CD3E,SASH3,0.814557492
CD3E,SH2D1A,0.881261367
CD3E,SIRPG,0.916126317
CD3E,SIT1,0.790652492
CD3E,SLA2,0.840787789
CD3E,SLAMF1,0.864112168
CD3E,SLAMF6,0.871208128
CD3E,TBC1D10C,0.80580262
CD3E,TESPA1,0.815283554
CD3E,THEMIS,0.865499474
CD3E,TIGIT,0.895111034
CD3E,TRAT1,0.892645178
CD3E,TRAV12-2,0.752416645
CD3E,TRAV16,0.705875648
CD3E,TRAV17,0.703363553
CD3E,TRAV26-1,0.708103266
CD3E,TRAV29DV5,0.763271999
CD3E,TRAV4,0.798971972
CD3E,TRAV5,0.707311504
CD3E,TRAV8-2,0.801259354
CD3E,TRAV8-3,0.768398722
CD3E,TRAV8-4,0.777725
CD3E,TRAV8-6,0.739708516
CD3E,TRAV9-2,0.740747157
CD3E,TRBC1,0.92820072
CD3E,TRBC2,0.902920355
CD3E,TRBD1,0.726773053
CD3E,TRBJ1-6,0.702796538
CD3E,TRBV18,0.801922802
CD3E,TRBV19,0.708695683
CD3E,TRBV2,0.781536511
CD3E,TRBV20-1,0.826899744
CD3E,TRBV3-1,0.720386711
CD3E,TRBV5-1,0.826492203
CD3E,TRBV5-4,0.707876762
CD3E,TRBV6-1,0.708501114
CD3E,TRBV6-5,0.724752661
CD3E,TRBV7-9,0.739000321
CD3E,TRBV9,0.702545546
CD3E,UBASH3A,0.891564608
CD3E,WAS,0.776569857
CD3E,ZAP70,0.804048537
CD3G,CD6,0.78628772
CD3G,CD8A,0.773070242
CD3G,CRTAM,0.758340894
CD3G,CXCR6,0.837332432
CD3G,EOMES,0.800426667
CD3G,EVI2B,0.720501276
CD3G,FASLG,0.734212775
CD3G,GPR174,0.847059928
CD3G,GPR18,0.791675795
CD3G,ICOS,0.778465317
CD3G,IKZF1,0.814798781
CD3G,IKZF3,0.755185349
CD3G,IL12RB1,0.723083916
CD3G,IL2RB,0.778601426
CD3G,IRF8,0.718310405
CD3G,ITGAL,0.764330545
CD3G,ITK,0.814080336
CD3G,LCK,0.703893135
CD3G,LCP2,0.731002727
CD3G,LTA,0.738420185
CD3G,NLRC3,0.756156436
CD3G,PTPRC,0.816092684
CD3G,PYHIN1,0.844574867
CD3G,RASAL3,0.700550349
CD3G,SASH3,0.769426257
CD3G,SH2D1A,0.85085828
CD3G,SIRPG,0.844525202
CD3G,SIT1,0.739795559
CD3G,SLA2,0.796319156
CD3G,SLAMF1,0.804577042
CD3G,SLAMF6,0.818443163
CD3G,TESPA1,0.744527473
CD3G,THEMIS,0.887502241
CD3G,TIGIT,0.818546718
CD3G,TNFSF13B,0.701951979
CD3G,TRAT1,0.870837829
CD3G,TRAV12-2,0.753587701
CD3G,TRAV16,0.702210786
CD3G,TRAV17,0.71482372
CD3G,TRAV29DV5,0.76488588
CD3G,TRAV4,0.734736633
CD3G,TRAV8-2,0.769899064
CD3G,TRAV8-3,0.759317779
CD3G,TRAV8-4,0.716074395
CD3G,TRAV8-6,0.704724652
CD3G,TRBC1,0.794063986
CD3G,TRBC2,0.787175272
CD3G,TRBV18,0.749836856
CD3G,TRBV2,0.767284206
CD3G,TRBV20-1,0.764288417
CD3G,TRBV5-1,0.770125209
CD3G,TRBV7-9,0.71508401
CD3G,UBASH3A,0.808351895
CD4,CD80,0.763287333
CD4,CD84,0.882119033
CD4,CD86,0.874729686
CD4,CMKLR1,0.814513829
CD4,CR1,0.74552572
CD4,CSF1R,0.899670838
CD4,CSF2RB,0.827595642
CD4,CYBB,0.877977217
CD4,DOCK2,0.888683604
CD4,DOCK8,0.769548093
CD4,EVI2B,0.858054555
CD4,FCER1G,0.802042683
CD4,FCGR1A,0.725138794
CD4,FCGR2A,0.710373671
CD4,FCGR3A,0.76626852
CD4,FPR3,0.836701111
CD4,FYB1,0.701840263
CD4,GAB3,0.74310875
CD4,GPR65,0.767437101
CD4,HAVCR2,0.839372278
CD4,HLA-DPA1,0.704041232
CD4,HLA-DQA1,0.737850062
CD4,IGSF6,0.765550996
CD4,IKZF1,0.781830988
CD4,IL12RB1,0.72678706
CD4,IL16,0.708889097
CD4,IL21R,0.770250634
CD4,IRF8,0.771808565
CD4,ITGAL,0.757200689
CD4,ITGAM,0.768128735
CD4,ITGB2,0.807067303
CD4,ITGB7,0.708651277
CD4,JAML,0.748380834
CD4,LAIR1,0.880512143
CD4,LAPTM5,0.892331534
CD4,LCP1,0.799218804
CD4,LCP2,0.883964219
CD4,LILRA1,0.732353526
CD4,LILRB1,0.826843051
CD4,LILRB2,0.719500645
CD4,LILRB4,0.720316645
CD4,LPXN,0.825953705
CD4,MAFB,0.772131143
CD4,MARCHF1,0.85752539
CD4,MNDA,0.864945519
CD4,MPEG1,0.834747992
CD4,MRC1,0.735560291
CD4,NAIP,0.791746188
CD4,NCF2,0.718697536
CD4,NCKAP1L,0.937584802
CD4,NFAM1,0.798721184
CD4,NLRC4,0.745843505
CD4,NLRP3,0.705926198
CD4,NRROS,0.774212397
CD4,P2RX7,0.760280873
CD4,P2RY12,0.723118088
CD4,PDCD1LG2,0.709639252
CD4,PIK3AP1,0.810780687
CD4,PIK3CG,0.848187672
CD4,PLEK,0.874509927
CD4,PTPRC,0.852635549
CD4,PTPRO,0.808501562
CD4,RASGRP4,0.740943342
CD4,RNASE6,0.764693424
CD4,SAMHD1,0.810736842
CD4,SASH3,0.841382947
CD4,SCIMP,0.83182473
CD4,SELPLG,0.848857068
CD4,SH2B3,0.797422492
CD4,SIRPA,0.799467419
CD4,SLA,0.785117605
CD4,SLAMF8,0.845760928
CD4,SLC15A3,0.710004404
CD4,SPI1,0.849818332
CD4,SPN,0.767200625
CD4,STK10,0.733845006
CD4,TLR4,0.810822125
CD4,TLR7,0.809669188
CD4,TLR8,0.789817373
CD4,TNFAIP8L2,0.772431651
CD4,TNFSF13B,0.719456902
CD4,VSIG4,0.723366592
CD4,WAS,0.874063556
CD40LG,CD5,0.713049675
CD40LG,CD6,0.746439191
CD40LG,GPR174,0.720045988
CD40LG,IKZF1,0.767074398
CD40LG,IL16,0.722654484
CD40LG,IRF8,0.704878754
CD40LG,ITGAL,0.722977861
CD40LG,ITK,0.750967447
CD40LG,LTA,0.733804883
CD40LG,NLRC3,0.725524663
CD40LG,SLAMF1,0.789900569
CD40LG,TESPA1,0.789442301
CD40LG,TRAT1,0.761845111
CD40LG,TRAV8-2,0.729532333
CD40LG,TRBV5-1,0.705995502
CD40LG,UBASH3A,0.707775978
CD48,CLECL1,0.722571746
CD48,GPR18,0.71664365
CD48,GPR65,0.720672825
CD48,IRF8,0.701979864
CD48,NCR3,0.729062499
CD48,SH2D1A,0.778705638
CD48,SIT1,0.733662186
CD48,THEMIS,0.714071846
CD48,TRAT1,0.725819343
CD48,TRBV5-1,0.724985906
CD5,CD6,0.814831877
CD5,GPR174,0.745003983
CD5,GPR18,0.71588378
CD5,IKZF1,0.769423641
CD5,IL16,0.720000575
CD5,ITGAL,0.735057162
CD5,ITK,0.713966418
CD5,LTA,0.75563353
CD5,NLRC3,0.731657147
CD5,PTPRC,0.711786927
CD5,PYHIN1,0.724647838
CD5,RASAL3,0.725250088
CD5,SASH3,0.728705758
CD5,SLAMF1,0.763175576
CD5,SLAMF6,0.70251387
CD5,TESPA1,0.75877463
CD5,TIGIT,0.70945617
CD5,TRAT1,0.721689673
CD5,TRAV8-2,0.709203797
CD5,TRAV8-4,0.711101494
CD5,TRAV9-2,0.710296145
CD5,TRBC1,0.726966427
CD5,TRBV20-1,0.749148293
CD5,TRBV5-1,0.715101885
CD5,UBASH3A,0.753950058
CD6,CORO1A,0.795621441
CD6,CXCR6,0.737814012
CD6,DOCK2,0.729413161
CD6,EOMES,0.751746263
CD6,GPR174,0.846079205
CD6,GPR18,0.802439324
CD6,ICOS,0.746842426
CD6,IKZF1,0.80338842
CD6,IKZF3,0.734730003
CD6,IL12RB1,0.771046012
